,customer_unique_id,R,F,M
42075,6fddad01fc95963a667e3d96d751d051,7592617.0,1.5849625007211563,6.7964939294258375
42078,6fe09f77ec8e29ed4e619c6841f6479b,11506381.0,1.5849625007211563,8.077456652400588
42079,6fe1eeba50adb26785158eef67c6ce38,38809413.0,1.5849625007211563,9.504679973842858
42092,6fe9dc85cc39c201968bb903477895cf,5868068.0,1.5849625007211563,7.26697389152185
42098,6fef4a705b3971d311f0d13feca21acc,21716750.0,1.5849625007211563,6.108106223686129
42109,6ff62b85b8dd35a3402d54618bdafec6,21950253.0,1.5849625007211563,9.300261030380158
42141,700bca91ce2b57d63ac40d9a28097da8,28944022.0,1.5849625007211563,5.513490745588118
42162,7018a5e068b8fd0912fed2d02952df23,15999458.0,1.5849625007211563,7.541174073406555
42163,7019c99575147f8ea1bbf0a6e281bbf9,16581849.0,3.0,7.283088353024001
42200,7034f37a1eb2804f0516f8dd43079110,28284528.0,1.5849625007211563,6.080444483434843
42201,70362d5ed50ee71abbd4184170945ef9,43574253.0,1.5849625007211563,6.615445725304786
42210,703ac5ef51ac1e720a792f4b24d74cc8,26098578.0,1.5849625007211563,7.462052318796434
42214,703cfa110ce97d74b07bfcbd76a38760,21968083.0,1.5849625007211563,6.9353418757482865
42244,704d4446bffad3f1d6b73a58426af36a,15930812.0,1.5849625007211563,7.471268764173582
42267,70601471b692cc0879300373118041ff,10124348.0,2.807354922057604,7.760021297730223
42273,7063b55fee699193fd5e44253a7e4a98,44587659.0,1.5849625007211563,9.626147063603721
42285,706cdc310c7f626d1d2bc95c396202e5,34552018.0,1.5849625007211563,7.360364276543471
42300,70755e5b9df5988f592f3dec6279f1be,33722629.0,1.5849625007211563,7.184478671187091
42305,70795e0a9e486fedb068bab7136371f7,9186048.0,1.5849625007211563,7.138834942971365
42306,7079dba72dfcab838a77454dc5e86ec1,5707713.0,1.5849625007211563,5.593652558397931
42320,7081f7059c75b27b956c0bf5d9d17dbf,30927924.0,1.5849625007211563,6.807612523172633
42352,709c4c5ec8924ff8c85de5801b65458b,5298257.0,1.5849625007211563,4.963011647599427
42372,70aa9ef908248a2ec9e03b77ce1ff357,12881298.0,1.5849625007211563,8.840935242720764
42376,70ad91901ad4330af432978ff134fc6f,18319851.0,1.5849625007211563,9.369466483650724
42414,70c7bc295f2ffdd9125c96d2ace32fb4,5727371.0,1.5849625007211563,8.916536357400656
42416,70c976663a07ebfd35d81c6179258391,20570729.0,1.5849625007211563,7.624612709005742
42437,70d4de5b5dd8d4cd9b1838643e82534b,34233034.0,1.5849625007211563,7.76904439109142
42441,70d702206149f821623272ac49636774,24342410.0,1.5849625007211563,5.575614877619633
42447,70d9c3d1a4231f842de503475e51406a,38965963.0,2.0,8.819827821335451
42455,70dec58f9de95bda4ee9f3449a683dde,28268036.0,2.0,7.277891787150186
42480,70f0fca2435f0fa72fe85699630791fc,53159343.0,1.5849625007211563,8.578900985219304
42501,70ffda7e4167ce87ac620ab2c572ac4f,33709752.0,1.5849625007211563,6.899175630480514
42509,71048f40f553973d48d6fe35d01a3afb,16882591.0,1.5849625007211563,7.52136487844622
42529,711066a7bba9951b1da0ce0f4302af23,21799908.0,1.5849625007211563,6.78135971352466
42550,711c6c5ac4008698e22fecedd6e0abad,20828173.0,1.5849625007211563,6.896877285486237
42556,71200e5ed443c22e1df3cfe1e053c07c,6906076.0,1.5849625007211563,7.5498231649670045
42580,712c4abfd9b054e7872aad2021a4aee3,28848886.0,1.5849625007211563,8.805034439854538
42632,714ffea1de3f5bb655da5a3a8294cc87,23509385.0,1.5849625007211563,5.129283016944966
42716,718d5855edf637b8e2f213db87dab93d,31630923.0,2.321928094887362,6.323550214537047
42740,719b416ebeb9f51638f343c4cc19f742,6207383.0,1.5849625007211563,6.944975542925487
42741,719b758d12e3c1f243c66bf47b488be1,23956421.0,1.5849625007211563,8.187005586818435
42745,719ee3ac50d61a9b7bcbff1e01f79573,11507758.0,1.5849625007211563,7.146594131096997
42746,719f18245d86356b20dbfc6ebff6498d,10456854.0,1.5849625007211563,7.826866226536972
42751,71a26c172a544ccc789674f1fab9d951,16170273.0,2.0,7.90562768484367
42754,71a5182c33ade63d4f8b42f432b834c0,23828304.0,2.0,6.439623137557118
42759,71a92fd3087501bcfba6e6e1ef7e8fd7,5889179.0,2.0,8.000619774880157
42769,71b14aca95bfbedbc5746d2c0a92d8e2,28413681.0,1.5849625007211563,8.586314393721116
42781,71b8dc9ce21a7ca5344bde166e117c9f,19343340.0,1.5849625007211563,7.719388820942082
42791,71bd6ff3f70090f785e26643f22c6484,14963774.0,1.5849625007211563,7.21723071622067
42816,71ca927e948cd6ae470fa8bd89026499,25475311.0,1.5849625007211563,6.472487771462744
42833,71d2dbb6d2f52d568ca9d69c815a4331,42105219.0,1.5849625007211563,8.598387538813276
42843,71d790b151c0349e5f5b2fbb4fbe1321,14881312.0,1.5849625007211563,7.512068826251856
42851,71df425cb9aec3337bc969df451d663a,33095272.0,1.5849625007211563,9.75289908725919
42852,71dfee60073c9dbc0a3b7d56f5bfe891,11997567.0,2.0,5.1201860275318625
42856,71e1f051740a6d2fcdc204e989035526,23423483.0,2.0,7.666046429408791
42885,71f5d6c0cf885d0b2b52836a4c469bc3,47898213.0,1.5849625007211563,6.373300196608388
42896,71f88e06eb78302859a034cd7d1877a1,13496128.0,1.5849625007211563,9.692406273949716
42903,71fc2f8d69ca53561f99cc2eac8395ac,42913155.0,1.5849625007211563,5.95442898437188
42923,72061fff095d8325b311ea24e2f4a2b5,26679775.0,1.5849625007211563,9.452858964713812
42931,720bd81369ac97db986d4f09ba1e7e7f,51743414.0,2.0,6.843858255796592
43004,723bb8aa118da56cd7644aa593d197f9,10117424.0,1.5849625007211563,8.518731828104476
43011,72421b30e46c895e99e8560a48a33fb6,5592700.0,1.5849625007211563,7.307428525192248
43029,725342ad8f24e89e3d5c7d28e329a892,9672090.0,1.5849625007211563,7.460824458322683
43058,7263bdaf8bd8ca9e023f521f8ae50970,50402828.0,2.321928094887362,7.502792032462973
43115,728a151b4593fb7ae0787158df28752a,11511970.0,2.0,7.569399948473219
43123,728e4a7d0db4845270091ded0923c71f,56179135.0,2.0,5.580748491763774
43126,729089b44985b34915decf7117d8fc2c,27854310.0,1.5849625007211563,6.705701496845795
43127,7293e0b38ab0dab128e6bfb7239c37ad,50220400.0,3.8073549220576037,6.758489738843664
43200,72c05cb43fc0b7e4d48b4149cd386a02,18514350.0,1.5849625007211563,6.086826217702072
43246,72e05cde2a8e5d8f08ca3ef3bcfadc63,5272621.0,1.5849625007211563,6.92481250360578
43249,72e79d08a90aa4e10f7e5aa76e65b258,29899991.0,1.5849625007211563,7.437127844272808
43250,72e80e590de0dcd0a184a03397c2e313,11562008.0,1.5849625007211563,5.236492618381302
43255,72eb961337993c4c089cb9135b86de90,12620559.0,1.5849625007211563,6.593353770980297
43266,72f4457edfd9a30747e06bdcf34882cb,25491113.0,1.5849625007211563,4.943921326553485
43287,7305430719d715992b00be82af4a6aa8,5362536.0,2.584962500721156,8.782375799860525
43288,730573c82e04027f7691e4fe1789e2f8,35269700.0,2.321928094887362,7.597382189348685
43301,730e4b7ede33b484516435d39ab4dc49,43002664.0,1.5849625007211563,8.696863231256769
43304,7311b47a208b4f5af09ccc62fafea9e2,27670854.0,1.5849625007211563,8.8369655604653
43308,7314422176ee7f17fe020b8a9569b994,22029576.0,2.0,6.501916779674372
43309,7314e2017ab1883d59ccbc7318c4b3fc,20575667.0,1.5849625007211563,7.998985248258895
43315,731a127666e5bc79810ebdc48eeff385,21234961.0,1.5849625007211563,7.677860557351308
43322,731ea3afd190908a9cbed04f42aa51e2,27989428.0,1.5849625007211563,8.265333746267613
43329,7321fa632feb9f59860bd048524ed14a,8896113.0,1.5849625007211563,6.91635721109679
43352,732d307839b02bc2d3a4c26b515ea2b9,19683651.0,2.0,7.291677223176022
43354,7330a3475a2c65878c2c9b95266bef04,19440549.0,1.5849625007211563,9.063691679685043
43409,735b149aec91b1024480fdc9e2c7a5ac,12522779.0,2.0,5.859224161978204
43417,73601b1eec55943e90ce8d61253d5c09,30253829.0,1.5849625007211563,11.015192009825908
43424,736371dae62412708f8e1ba3931becea,49776766.0,1.5849625007211563,6.986183362881372
43438,7370a0c1920f4a92e1f09463099e9b42,21887755.0,1.5849625007211563,6.778471434199833
43441,73728081e6219eb2e8cb34c85ed90c41,15911019.0,1.5849625007211563,6.028790136349901
43447,73768eba15a0744371ca5521eb2e51f5,24779009.0,1.5849625007211563,9.597866333951794
43452,7379b57a7a2b9aa2741a1c564138b99a,27196483.0,1.5849625007211563,7.707290101958576
43455,737d1b3cd48d4ac3574eab1120cd7191,31309593.0,2.0,7.40045254027644
43478,738ffcf1017b584e9d2684b36e07469c,10685990.0,3.1699250014423126,9.607663204965384
43487,7395a64f37a30f9827ca4d8292b484e8,35195205.0,1.5849625007211563,7.270248598750424
43499,73a113b50df6270fdbb9526234129915,10957665.0,1.5849625007211563,6.274820737040402
43502,73a218a376e1c8e6a31799484fe514b8,15665230.0,1.5849625007211563,9.1814007617393
43522,73b142838ac14f005d6c3b66ac32f61f,18583155.0,1.5849625007211563,7.1153038061521166
43560,73c98b9fb2915e310beec9c7b126745a,39427055.0,1.5849625007211563,7.239932613485237
43583,73daba56d88fe2ed55fd098a179646d0,28178767.0,1.5849625007211563,8.337978629456993
43592,73de7b7b976fc6b75283b05f67fd6b5b,29107324.0,1.5849625007211563,8.676662334857966
43622,73f97c6a5af65a71194cc2265ae82501,12248614.0,1.5849625007211563,6.9787676510367875
43624,73fa628b0fc190639f48da2667eb1381,30957583.0,1.5849625007211563,7.658782734012828
43648,74092b9d4919431b8b4c02fd8569bccd,10718774.0,1.5849625007211563,10.676433149554015
43654,740b9a28b39035534bf3425b19016263,28697216.0,1.5849625007211563,8.065443062937431
43670,7412ba90ac5f1f56def82b35d5b9a9f1,31653421.0,2.0,6.230164577884252
43717,7436c330d21f5055be3179f8bce0ff88,48882345.0,2.807354922057604,6.031659854308054
43723,743b6b21edcc4f0a9be82e591187e0a8,30056791.0,1.5849625007211563,7.047560200025687
43732,7441ce776af8da3b9df3d3f3c1e13ab1,39717466.0,1.5849625007211563,6.563005553062399
43748,744fb2d41ededa16d3f703b7065b234c,22015541.0,1.5849625007211563,8.08533966935737
43764,7459b18f9724a5d3bd27fcd8b60acf50,12292504.0,2.0,7.357288072847816
43781,7462a753a77ed093330660f7003064c7,5678961.0,1.5849625007211563,7.1969217338203295
43794,746947cbedc5e4170cd349af0204149c,10384915.0,1.5849625007211563,5.560714954474479
43806,7474430f3bd955abf98c22845b279a3d,32080514.0,1.5849625007211563,7.496654082593496
43820,74798b1ceb57125a2fa0b088f0e811bf,11005587.0,1.5849625007211563,5.281327329659484
43894,74adf920dbd3d2e6e9f18acd88b2fd41,39854861.0,3.8073549220576037,6.689578725509326
43904,74b70f040f3977a893ed8646cce8a120,18055328.0,1.5849625007211563,5.742275747540269
43906,74b8021516f25eb91f5b4e704a2cd671,5521433.0,1.5849625007211563,6.661065479806948
43934,74cb1ad7e6d5674325c1f99b5ea30d82,17079236.0,2.584962500721156,8.820721466943851
43951,74d4c0cfaf825cd15b80dd167bdfa9b4,30031851.0,2.0,7.897663973516955
43990,74f1cb6900dadb1afca23c04643b06ce,5982822.0,1.5849625007211563,7.519321734629434
44014,74fe3d2b1336728129d9d1c651c72c9d,20284021.0,1.5849625007211563,5.875780063068489
44015,74fe4e106702770ef728399ce5da503a,11857158.0,2.0,7.894211461537772
44047,7517f4a85dc09bf65c48bb972b8a582c,28582618.0,1.5849625007211563,7.361066488794322
44060,752041fd42cbe3a4f4dea0d68a0a6edd,49058880.0,1.5849625007211563,6.779785005301131
44068,7527b90f956cbb472f08763de043e694,19542229.0,2.0,5.677226328235317
44090,75359d2f105d3ac60bf3ad1b8a8c53ee,12686281.0,2.321928094887362,7.24412594328373
44096,753891c0cbdd8778fb704e13fac815e8,7270025.0,1.5849625007211563,4.827310943949667
44117,754331e9331799dde1166917cf97b8c3,15658272.0,1.5849625007211563,6.88837796340678
44133,754f0aa37a9a58685e42e70973bc511c,36980538.0,1.5849625007211563,6.94485844580754
44150,755b43b15e38199cad0055154e525ae5,29044040.0,1.5849625007211563,6.202809492125014
44163,7563e474eebee2d05c8bf60c557cc2db,5292638.0,1.5849625007211563,5.131754090984813
44165,7564d75e79ac40aac2a1a0e1e9fd9a2a,31337913.0,1.5849625007211563,7.707980254593671
44188,757748a61826463bff1c7a8279ff6b1d,15154122.0,1.5849625007211563,6.722739236296714
44194,757bad2b90b64c441cbc7c9e9a1cc421,15662733.0,1.5849625007211563,6.2505826647875375
44200,7580e539c3d74ce5ff3946877db01dd2,5518315.0,1.5849625007211563,6.714245517666122
44214,7588c20c457369de8caad958afc1cc06,18582321.0,2.0,8.059831136192821
44215,7589544c08cc5de364cad85ee73f4b63,9936562.0,2.0,8.055987339787912
44230,75942caf92089f790efd9d029e40716c,43451769.0,2.0,6.692371399708664
44235,7599dea7f7520c8c37351721ad6870de,11904065.0,1.5849625007211563,8.293149736741865
44250,75a2adfe9f86d401f24b5fe2eb9a582c,24709216.0,2.807354922057604,8.472406536346819
44254,75a398e43d9757a4f7d6f622aeb22c47,34059968.0,1.5849625007211563,6.28909670241999
44272,75b19206075ccb2b6f9f9994481c32bd,11313555.0,1.5849625007211563,5.621172752683435
44279,75b45ab225bf88fdd7f432507030a4b8,34469756.0,1.5849625007211563,7.341630009329911
44285,75bbb6b481a1df1689bb769e63ec3acb,21938675.0,1.5849625007211563,7.3904269411871715
44303,75c7cb4037146f5c8e95ade4214396c5,24047387.0,2.321928094887362,9.52024543682932
44337,75e750a6279d55f7137bb9e9bb8662cf,27735502.0,1.5849625007211563,7.127220550488074
44344,75eacb17f5ef482c37c7b7903f014ece,6396697.0,1.5849625007211563,8.430996073487606
44370,75fe145e64986de933b893642277d8a9,50461438.0,1.5849625007211563,7.723080678335769
44376,75ff587e87e047a7e00f75bbcab17c00,30224916.0,1.5849625007211563,8.158862106208455
44379,76009d41d2dcf4b23a9f4801f961c7f9,32374637.0,1.5849625007211563,6.428611418467134
44386,760459e49a4d8703427171c6dbd70c83,17521747.0,1.5849625007211563,5.343763122149601
44392,760a6522cf612abf085bb9c7f132b16e,26447169.0,1.5849625007211563,7.7348450781894975
44396,760c47f803bf55ae0415c56179c515f0,7166568.0,2.321928094887362,5.816599706534912
44399,7610ca62a520495cdb21d6972f9eb3a2,36016140.0,1.5849625007211563,5.419875930422195
44435,7634efb2f26e897125a36155a6f92889,47244966.0,3.0,6.674404153937692
44453,763ee7526cfb0c0cf9b56d2990a5608c,15712738.0,2.807354922057604,6.029232003134638
44475,7649b15c0f9e10a06fd969de050553bf,37914154.0,1.5849625007211563,6.390942772802543
44479,764bf13c9f7df277b9c0950b88b4c3eb,31454905.0,1.5849625007211563,7.269313726348032
44491,765737cd840f37587af53f66184d4d08,48397143.0,1.5849625007211563,9.863520369954546
44543,767f0c47d527f7153df994240eb12411,35955183.0,1.5849625007211563,7.292965754717655
44584,76a0491dd70c125840fa259f00dfc351,16090205.0,2.0,8.223808658606021
44639,76c97e01b5a2a58b8456c4db49bd988b,20481843.0,1.5849625007211563,7.316507819103109
44640,76c9a12722537319e44c31e70b7815c3,11747145.0,1.5849625007211563,6.65219964830406
44645,76cbf988edc7dadd062c802c9f1c6021,28269237.0,1.5849625007211563,5.442943495848728
44650,76cf771cab5ff219f8eadbde84f5617d,20186835.0,2.0,5.169925001442312
44654,76d1df67cfa34a2c4606537d54aea0f8,30589800.0,1.5849625007211563,9.127581695027883
44686,76e5f3bca2b1f5c510c41563c2ea31a4,3195533.0,1.5849625007211563,6.691254978650136
44720,76f7d40948174f5cde0fcf8e6147b59d,14754637.0,1.5849625007211563,8.549207089355683
44737,76ffb5b3f1186c6c8022f6047ae9ead5,23827310.0,1.5849625007211563,7.670160514126634
44738,77001b080dd723bc9a22e538e5e06e41,16510067.0,1.5849625007211563,7.231317197152663
44751,770c6c524fc389b4cab878d19703745d,37437339.0,1.5849625007211563,9.02809944845149
44780,771f344c1ac13d8ccdf2d14c48e2c6c3,39300891.0,1.5849625007211563,6.563005553062399
44782,77201436a37981c76b0650dad7b63b62,32760247.0,1.5849625007211563,7.433376793375036
44817,77357cb86986e9d7c796d4c7459b9434,18595949.0,1.5849625007211563,8.973812146029015
44842,77478d54ce0ee01c276292d8579f478b,25429393.0,1.5849625007211563,6.002252451731378
44843,77479db0fa60ddc453f3743abc02be23,43629102.0,1.5849625007211563,7.0463600906473145
44846,774918223dd3948a14b754c81230ebc1,29366817.0,1.5849625007211563,6.708049251702217
44854,774ea528d8930ea3d1934c6dbb2ca0f3,29186600.0,1.5849625007211563,4.3764293110699235
44866,7753646c2db2acc96fe089f951cfc31e,10721190.0,1.5849625007211563,7.423578170981798
44892,776469358dc5cbca9e8987fa110d804a,36035656.0,2.0,7.458283563635973
44919,77784ec016bfbcc51d2394d1632f0d3d,7271205.0,1.5849625007211563,7.422148885880185
44920,7779fdf670bfe673e064b9aa5447674e,38057163.0,2.0,7.327058562741092
44932,7784447c90f683e4775f7c1f02c04fbf,38879954.0,1.5849625007211563,7.331096083759328
44948,778f54822ac434dc7845bb44aa4d80a7,12637764.0,1.5849625007211563,6.848622940429338
44955,77938defe8452824069b39bc37934a81,31028065.0,1.5849625007211563,7.32382039058095
44964,779f7ec7155dfd74a8425e40c4d34497,10379988.0,2.0,8.51052683050111
45004,77bd3518571260074e22b1aad8ad7f58,16515120.0,1.5849625007211563,7.197216693110053
45018,77c213e10acbd145d50fcb035d0e86d9,16447645.0,1.5849625007211563,8.909743107675423
45074,77e223f4a031fdeb1650e797bf4c692a,14009787.0,1.5849625007211563,7.977852307971177
45075,77e2417ab5380ffb014649fdda99f318,38006260.0,1.5849625007211563,9.714932351785684
45167,78226cd13665e08ed26c983b0d81f4e4,6153689.0,1.5849625007211563,7.635536751917849
45169,7823a8988612aff9a03896c51e2c5f7b,14502834.0,1.5849625007211563,7.943159468689471
45174,7828a4a1ee004bbe6665cbffbc4bf2d9,21363680.0,1.5849625007211563,8.27658971572526
45219,7849336c1b7785f258ffef06aedbd216,7332302.0,2.0,9.28438457507067
45250,786165c8823a3fd635edab35df391d27,20120951.0,1.5849625007211563,7.770895101985474
45284,78790d5fddddad607a9a13cdbd5fdfb1,13411094.0,1.5849625007211563,7.236301266827087
45301,788313d21c3507fe890921f6e17aa679,6574031.0,1.5849625007211563,8.991691898336965
45311,788a2f679187362222b67dfe89da6c1a,28230746.0,2.321928094887362,6.906890595608519
45344,78a038d19f31c40c5dd68c112ca00ad1,10890704.0,1.5849625007211563,7.927244629207032
45351,78a314a58d639d0d542958c86c737e60,45502388.0,1.5849625007211563,6.718087583960517
45375,78b5cbc4b9ad61445b6609593addca37,24128617.0,2.0,8.463892152320263
45401,78c5bae602d6d120f6f4ed4acbd46284,18220682.0,1.5849625007211563,7.743757299782668
45403,78c5f76b60a3a2588635aadc70e34df7,32038514.0,1.5849625007211563,7.194461391737483
45425,78d665ab97fb0bfd754a20a48476c4e7,40465582.0,1.5849625007211563,9.406906514076107
45429,78d79858662c99b94b69547d9f80e061,5191883.0,1.5849625007211563,8.295171991988529
45435,78dc91ac9a6fece2e327f74e96cac0b0,9355824.0,1.5849625007211563,7.21926534238367
45439,78e0b35105bce7cc43ea81a4bbe7be3e,4918204.0,1.5849625007211563,5.794155897876408
45456,78e63ed7c16b6a93bfdcef66ad250a00,18169468.0,1.5849625007211563,7.563081843749648
45492,78fb70b5aa609b4b55c6ef3d0cb51faf,27924217.0,2.0,6.014132086503214
45496,78fcceb499ec9008fcecbaad21efefc6,34223287.0,1.5849625007211563,7.802645604128824
45521,790ac688b0fcc22b2a0dacf0202b2ce4,22888416.0,1.5849625007211563,6.78135971352466
45537,7913821f73bc849c1c24a8aba1dff4c6,32568417.0,2.0,5.523561956057013
45579,792d3121be52f634df09874726feae99,21869786.0,1.5849625007211563,5.117695042669755
45607,793c14202ef7966472e9246fd83b0ae8,32905456.0,1.5849625007211563,6.786596361890807
45615,794257b38bcbb0d6b9daaca2c8c44ef7,45709212.0,1.5849625007211563,7.5832332363225206
45618,794307f7c4fd6c8325655fb3f7b89895,31201123.0,1.5849625007211563,7.056149961108141
45623,79444cb5bb16964eea4c5abb2d3aa023,17959603.0,1.5849625007211563,7.958668706349299
45634,79508a74919b6f31fedae6afd1323c6f,5802988.0,1.5849625007211563,6.051807107013298
45647,795c1622cf7a53d63d324e862349d01c,5253841.0,2.321928094887362,8.47260961556069
45657,796214f3f3b496b3b116986185984393,5190020.0,1.5849625007211563,9.322694323116478
45683,7973a6ba9c81ecaeb3d628c33c7c7c48,33937983.0,1.5849625007211563,6.867155163107515
45709,79886922ec220bc38ed9d2bfdf9983f7,18244641.0,2.0,9.678424082592938
45713,798c34ffa9047399853eab8ca7c0b9a0,27370911.0,1.5849625007211563,10.824314394352808
45722,7993617f039446d209d529ac9cc03f1c,8281462.0,1.5849625007211563,7.064688881576301
45723,7994a533a361a38ea68da4b105bf09fb,29637824.0,1.5849625007211563,5.955359305242994
45754,79a5067ec16a54f34bd3e4a31944adbb,53900126.0,1.5849625007211563,8.564263833806319
45760,79abd55efd139ad036a57558aea211e4,24774195.0,1.5849625007211563,7.480669045970333
45767,79afc62338398d8dcde1ce6bde597dd6,47011280.0,1.5849625007211563,6.267910280884825
45770,79b23d9300163e8db6ae01c4d2eb3394,37675305.0,2.807354922057604,8.011339087913592
45785,79b9e9b310f3094c2cad708eb17508c2,35536165.0,1.5849625007211563,6.104336659814735
45789,79c04f21df92026bf1cd10262a7e0820,12029525.0,1.5849625007211563,8.57440430902258
45793,79c389f4fcc007dfbd1f317f29e85030,14455083.0,1.5849625007211563,8.00635413260396
45795,79c3ef46b89f10777f5604a5e1ee22b5,36896761.0,1.5849625007211563,8.065604621948506
45814,79d0d6806f7dc4d99fb23e69427a9581,27507241.0,1.5849625007211563,7.769176663489137
45816,79d271a1e64d49db265c067178945a35,44002303.0,1.5849625007211563,6.14649230697719
45841,79e851e4fdc2640958d35d9a8928212a,49670822.0,2.0,5.779259720372376
45845,79ed5debbaf5372a4fb7dae9ba4c95ff,31185391.0,1.5849625007211563,5.383358695385111
45851,79f227df52caf2b68d36e990ff3fc652,19336711.0,1.5849625007211563,8.067434360756522
45853,79f2ca53ceab5f50327effb3f4c25a5b,7152974.0,2.0,5.8894735425311096
45856,79f3d6597edbdbed1545a11e3d2fa280,53335475.0,3.0,6.08533966935737
45866,79fa3eb416c3933311c949121225649f,27242475.0,1.5849625007211563,6.395405604566331
45867,79fac3e1a69bc62339cee9fc5235f233,6642408.0,1.5849625007211563,7.810828662185421
45869,79fba5cd52d2eb5acbe36a15993840fe,27999752.0,1.5849625007211563,7.995371450572196
45875,79ff5d9ba6dc750760a809b0a84d3397,9011266.0,1.5849625007211563,8.293609589179663
45893,7a114c4d600e1eb56f331eba875d38a6,17547476.0,1.5849625007211563,8.06813335395103
45899,7a1751f98e25f665fc0130c7b001e18f,39322576.0,1.5849625007211563,7.375995117476828
45901,7a176e5d88c7acb6000a055e008c055d,63848812.0,1.5849625007211563,9.295309769858743
45902,7a17a2d324d7cceff4443a8c4453b763,33869614.0,2.0,6.089371028076837
45912,7a1de9bde89aedca8c5fbad489c5571c,27569622.0,1.5849625007211563,8.870364719583405
45937,7a311d62282fa63be12b02aef2fd21d1,22442295.0,2.0,8.031935488141048
45941,7a350426024a624cef97f797c408db97,14431407.0,1.5849625007211563,8.010500132856384
45946,7a380cb5434e6b6b5b37d45bb99dbe8a,11061631.0,1.5849625007211563,8.898389766534848
45959,7a40da3af7a607c7275b9b8f71d730c7,14936161.0,1.5849625007211563,8.407650165854063
45970,7a43b10aeea933161f61890f838d1cef,6240092.0,1.5849625007211563,6.142821844115928
45973,7a443ff6dbc48349835cb18a9355ea1b,38806691.0,1.5849625007211563,6.121015400961366
45975,7a45465da41264eda14e20d185e0fa93,23610836.0,1.5849625007211563,7.412527507371293
45999,7a531cc72e541d40a6d9f9dbf7e991fd,31909867.0,1.5849625007211563,7.895242022990722
46040,7a6b4947e01039432cac229435d058ee,34109600.0,1.5849625007211563,8.824131379386605
46042,7a6bd1953c48d0cbb195e7828a8a09c3,24216725.0,1.5849625007211563,5.554588851677638
46054,7a735b500033f8e5957f28a80a3d6fdf,19793620.0,1.5849625007211563,7.611393725845583
46065,7a774055fedca2666e77244c5e50368f,5954476.0,1.5849625007211563,6.729144864591712
46104,7a96eb0a685f5c19b7dad29fc802aa64,26295281.0,1.5849625007211563,11.687550651000702
46143,7ab8841bae70453e6b6fd543de86b90e,14429024.0,1.5849625007211563,8.797888448799304
46156,7ac1053db56152bf433d6249602a69de,48484545.0,2.0,7.385862400641462
46157,7ac154b36064fece57679e342c90f783,26807361.0,1.5849625007211563,8.364090869972133
46170,7ac70e85ee5c115fca1147ee0f59616e,7703981.0,1.5849625007211563,8.525873120357806
46181,7acf19ddc75a0935581845e1c89edb3c,44302871.0,1.5849625007211563,8.614599429555346
46183,7ad04c71bfca958e6f2ec44bce34e2da,5014293.0,1.5849625007211563,8.510724614393073
46211,7ae3bf22d9fabf9817cb4ce68916d101,10114530.0,1.5849625007211563,8.415615025237674
46220,7ae8ff4883db8b5c974a379b3d2436f2,39821479.0,1.5849625007211563,7.4705368650925825
46230,7aedc0c20e98c4d80e7d02230c90f53e,21687319.0,1.5849625007211563,6.1681205045955645
46239,7af245753b444d209a25d062b1a94724,49052463.0,1.5849625007211563,5.95093492831454
46253,7afc250f9d980ea3ee0ce3b0245f1b04,28173127.0,1.5849625007211563,7.104022084451156
46271,7b04a6bcade4f93bedf6ff26fcbe39fd,41481427.0,1.5849625007211563,7.350055177204502
46272,7b05e0471103ce0ef346e87c357273fe,7098255.0,1.5849625007211563,7.2389778817708965
46280,7b08fc11e1aacd85ef2845c12a9ddb81,20030390.0,2.807354922057604,8.101555534790785
46292,7b0eaf68a16e4808e5388c67345033c9,13067983.0,1.5849625007211563,11.192958520107846
46311,7b2112b44bcd0be24a0ae321f3e6f532,7636870.0,1.5849625007211563,7.529820946528695
46315,7b23dca3f650878cf0a0257b192a7a96,33899761.0,2.0,6.863566829323504
46337,7b32049d8495d56c8b27eae575921a60,34869959.0,1.5849625007211563,6.9356954630318395
46348,7b3a0402e9927e1d2b58a915c2f269bc,46985785.0,2.584962500721156,4.878725341480106
46379,7b49a3025aac8a08d39c7b2d282bd934,21936621.0,1.5849625007211563,7.083106970886134
46390,7b4fe29e3d988de4807aa54412e18366,18556064.0,1.5849625007211563,6.023477151830433
46392,7b51437497e9c9b82a08ddb62dfb7b88,11653437.0,1.5849625007211563,6.439623137557118
46393,7b51de055baa302c8b306ace60f9f56e,32935356.0,1.5849625007211563,5.007644030878014
46395,7b53ce3d0ba1f84b0ebcef52fffb110d,26811886.0,1.5849625007211563,7.8321305010959295
46422,7b662d846265cb0ed144db95fe0c74dc,22548938.0,1.5849625007211563,8.313064414946364
46431,7b6d07dac0a2c373d749142e920ae356,16520002.0,1.5849625007211563,5.4419481905033615
46474,7b871ce95712547231108ebbbd4eceaf,23229924.0,1.5849625007211563,6.704180322925828
46493,7b9c0afaa8e86c5acea60409af9c5ab8,26259018.0,2.0,5.648753032989572
46529,7bada66424f46ce9a766b94974849e09,30416814.0,1.5849625007211563,8.123138496647066
46594,7bdd2afe54413931b55737d9c0a0840e,34494943.0,1.5849625007211563,6.172727518012846
46622,7bf1c59401206e31a78523077f3a1144,31371407.0,1.5849625007211563,7.8581053600292385
46628,7bf5c9596fc39d41078cb46a86b23831,24817167.0,1.5849625007211563,8.184924919205633
46632,7bf8aae1f297a6cf8573f9da5286435d,8464230.0,1.5849625007211563,6.543805175964397
