customer_unique_id,R,F,M
262e1f1e26e92e86375f86840b4ffd63,76456.0,2,444.06
2642f11f7c5588a63213b5e67e8ad0a7,6399899.0,2,291.46000000000004
26a6e3e036636ef1d5636f98b66094cc,10384717.0,3,480.52
26a9b95058d46f1e6a685688355a1cdb,13305901.0,2,222.34
26ca20ff263502c115769540069e351f,31008829.0,2,152.49
26d1b63e9b8478f84f87188c4877049e,37608602.0,2,597.22
26e025af2347c3968f6a578f853a9da2,13478957.0,2,413.12
26f06401a5374fd3d26b6eed06af675f,19249836.0,2,302.94
2708339a3f5355f56983737d54fbce59,23835210.0,2,223.67000000000002
270c0ad2a232e4a10be51000bc69eb03,5389809.0,2,86.35
27259fad9054fce994a70f1d117bc402,28230815.0,2,334.74
272f0ffe236b0bf765e14f5a2b577a6b,6585859.0,2,319.82
27517ed34c0406fe07b3a806e33cbc10,31596922.0,2,182.8
2767f1bba0529fe3f48378c05ea40f0f,16870022.0,2,196.57999999999998
27d59fe7ff2ed894f826fd4a7e5466ea,19246294.0,2,99.13
27e86d2ae0db33b8d242c9251067d97e,39725466.0,2,125.53
27eecff5a6338f7c36c78ad05eacc575,5361917.0,2,547.74
280c34dc057ff9f3cd17360673d4b87c,23662931.0,2,171.2
281e1e72207e518c29b249a1361a775d,38602151.0,2,437.66999999999996
282d49fddab8e95a8673a2a90072cf5c,9480505.0,2,655.09
282dc4abbf2759fb9bb77217f5cd6c4c,27280746.0,2,311.86
2844216d0982f6ced6f8cb8c2ede4136,40603133.0,2,98.9
286d8f01f94a8061cef05c7c49efd8a9,23274769.0,2,116.11
2878289928927b75d078057c8d91405f,24364389.0,2,348.6
28989ef45087c96e5a4346e88216c2ba,54769435.0,2,723.15
28ad66c8baf13c85d2a936d0b06e73f6,25562146.0,2,154.59
28aea3e12549a3611bbd8d4e3310e4fa,11507079.0,2,225.12
28b506334071b7dfadd7bd023d9115c4,21259905.0,2,458.1
28cfa4471fab15695744e57ce3036694,22645316.0,2,150.31
28da99e178f274876e3052c1740c6c87,35622500.0,2,67.0
28dd1607a5e16ed5458919c2afca6476,20403221.0,2,166.62
291d020953194db1b8578ff8d9959c62,11754699.0,2,455.4
2947c03745112e23dced5a2ab3f8c568,19533482.0,2,133.84
294e0922aa06792eea5094656727c0bd,44501626.0,2,374.15
295c05e81917928d76245e842748184d,11511025.0,2,281.5
297ec5afd18366f5ba27520cc4954151,13637225.0,3,1451.0
298c3e1a698283a45f1c94df3942bb3b,17527087.0,2,136.89
29ae9e23943929ef3f3951a883462955,15562918.0,2,248.92000000000002
29d72fba272ad06ed0b2ac6351da042f,12816616.0,2,267.96000000000004
29dc4aeff866d6a940c471a3ea4faef0,46070844.0,2,145.8
29f8e372b3b1d42ad2e00a0b976bfc34,14688497.0,2,487.88
2a17d0a71f5910d7207819f9ca9ec12b,6414274.0,2,146.0
2a34af7c4b1b83d78b14cf6b9c32c3b9,17794960.0,2,222.91
2a36404701b15c414647a2ec2102baba,8631840.0,2,364.63
2a3d4df1de5c9feee497328298916d41,25318052.0,2,233.53
2a3f4536e732a04cfad59b6e50c2e925,29392051.0,2,103.5
2a532e879c1278727d9d7001890cd333,23004732.0,2,205.11
2a7f837de6a1999e457b8e3c5619156f,6666387.0,2,110.28
2aba7239448982a76a0a79666419e3a3,23326601.0,2,267.74
2ac4312997e09e6770fd4c3d52adf77a,24343672.0,2,157.93
2ac6f6d09c75bb721defa2eb7a4f52a1,30386530.0,2,78.50999999999999
2ae3c67452283d5a0d30b32e0d33296e,22699098.0,2,105.25
2ae6a57dcdd2f1424598fc480cbf698a,20839763.0,2,421.41
2b0d2a4ffe3906cd18019c2463cfeee9,9136202.0,2,517.0
2b100d3737ff053e5003640064ee6ad8,30840220.0,2,110.85000000000001
2b161eaf4956b131691842e87b3c39c7,18863062.0,3,225.17000000000002
2b174670dbec666bbc68b6e2a4062740,40104218.0,2,331.94000000000005
2b19910e856b2ba3e7257e63a093a3df,33375952.0,2,262.96000000000004
2b4871f788b44ee004ec2c7fc7cd420b,30346091.0,2,289.84000000000003
2b4efa2bb0d9e62ee5e197cacd93c0d6,22645270.0,2,396.02000000000004
2b5ffb4c42d26e466ad575ecce365aa2,16185475.0,2,148.51
2b6ce149982204423f4efac29701255a,24441670.0,2,626.82
2b775b75afa0be08220fb73a7e68df3b,30405892.0,2,126.72
2b952792a20f6076f6e7a9c6a27ade02,28228038.0,2,130.14
2b9bd15bf8e54b231c518790c55e5f92,10991103.0,2,115.76
2bd9d2f3cc5d99b1b3d9ff5acd81bd5e,29797193.0,2,103.11
2be5dce8b491a7bc6a65d6e91bf49812,4691639.0,2,150.61
2c14db46aee6245ff5a01f7f69544f73,17119285.0,2,296.56
2c3ed77b92cba1f5622b5ccaa1792b8b,22724942.0,2,391.8
2c45ab66a3dae52960147e76a35740ff,6585861.0,2,228.59
2c6a91479a7dc00d8c9d650d8dee88ca,23658632.0,2,399.53
2c961ee955abb3ac9a80babd54ed4156,22742762.0,2,160.44
2ca8ef8560c5cd0f9ddb65d1b1b51380,26955030.0,2,206.73000000000002
2ccc5d0620e07e3b54b83848c31a08fa,18568264.0,2,180.35000000000002
2cf396c9e24e7627ff042cccb209b9e6,34019720.0,2,429.29999999999995
2cff422ea56f68a1e1bdce4371b88d66,12814498.0,2,110.44
2d0aa39055b967248bf551e220b55f59,20128280.0,2,56.46
2d14556024f4bbe01f147576097c42fe,6292129.0,2,320.4
2d49eaf79111ff286fe657aadbed5a28,14119978.0,2,150.95
2d5e5796e7901464c00407e69739c6db,11693683.0,2,217.39
2d7c6bd64b139f0f40968dd19c629532,38203227.0,2,232.76
2dacd79aa5d1a86240b37b6c588de551,19963384.0,2,389.49
2dc7f51f05ba1b1a92608e45e55d1fe1,25910752.0,2,105.14000000000001
2dcbfb99d95c7ba6eb992a98627f45b8,27463989.0,2,285.23
2dd7f52683f631651a5d94056935e1e1,21330819.0,2,171.14
2ddaeeb8948d70423c3326843412fccf,10137641.0,2,143.42
2ddc001b620bd90d0f4378cfde1db887,16943539.0,4,483.33
2e08911037fe7ec67377711eee1fdbf3,19869302.0,2,357.78000000000003
2e0a2166aa23da2472c6a60c4af6f7a6,30525029.0,2,299.53
2e366b0c6451864364bab2e7917ca1bb,43585049.0,2,113.56
2e43e031f10de28e557c35ef668f9396,54360876.0,2,350.96999999999997
2e49a3bbeb76297ee0ff49df39c2456c,5104029.0,2,205.07
2e7c511f54e9d94776c606007d672a22,16412507.0,2,628.95
2e9399fc2fe209771a6f719e14bdb6fe,28228402.0,2,190.01999999999998
2ef9e79cf6bf3c0dac3b48c8dd46259e,14610026.0,2,142.49
2f118e666b41b76a61d8cdbbc19f7735,9419894.0,2,364.63
2f1ae2ed6bbc4661d04c271560570c54,17282803.0,2,111.28999999999999
2f293b442348c20d12aa4537bd3d7234,12777324.0,2,314.01
2f2f4b5a5700a5b108e6da7f0f5f5bb3,11386043.0,2,203.32999999999998
2f679a526d3b619beccc26a3d1435de4,27538208.0,2,163.29
2f7c8c8386941ce0ef458ca7ff304123,36621834.0,2,247.93
2f87ccd8d2d676d667a844ee5c6a17bd,23592935.0,2,405.52
2fa63db193ecb500d4058cae36026f8f,15278718.0,2,446.16
2fb6dae4fb3a2f917940978144362cd2,15994975.0,2,189.36
2fd07dc5dbae616986e00fb72e7a779b,14175837.0,2,202.74
2fe074ea3cc24b8fd57d29effc995f8b,27684911.0,2,1043.06
301a6d74a3eb7cd8e3508a045b8fa2e1,36292093.0,2,591.1700000000001
30a81e307f19e822e7199139fe52b1b0,18581148.0,3,131.31
30b782a79466007756f170cb5bd6bbd8,6808833.0,3,218.75
30d2d6693d77801c2bcdfafbba202462,18914761.0,2,174.92
310647380793836bfa5b7b6b3f518423,31463730.0,3,385.27
313febe2adc914a7cb3f6e903f8e13cf,5632021.0,2,161.48000000000002
314259ece6a9207c6fc02d925fc996b9,18259534.0,2,196.92000000000002
3158fc4f60ca92412de397461b64cee3,4173378.0,2,981.98
3170ebd8b32a5e2102c9d75e0a7f6d74,36137653.0,2,276.48
317f563ca3576550955f39a346b15be5,20636979.0,2,330.27
318b8659483e12e9cbe1e6550d97f9d9,51424553.0,2,635.4
319aed7fd576c317a96b55a991befb3e,17912822.0,2,65.77000000000001
31aa2034dc4b34b06487e22a53b4a07a,33087064.0,2,379.28
31bfa97f1ea0663a50ebc5c811ebdf4d,30146447.0,2,937.36
31d332d20895c5c0baefe55207a0fead,8008065.0,3,276.07
31d4b05ef830a7347b8f43640eb6511e,51996855.0,2,323.35
31d958dffbf0b744375b5ff0393e6fb3,33908566.0,2,213.74
31e0eb64c5eb715aab04433200ea4ed5,33884702.0,2,200.06
31e2e13cc64f2a3bd9dbde22bbad06b2,22953065.0,2,350.2
31f49e069c399db9c3a0bdf8653e4e8f,34908721.0,2,528.77
320e13a9e22b4e4cda8c17ed1c140ce0,27285157.0,3,190.35000000000002
323f8f14acb90e50f86f1885b6b53c6d,54011455.0,2,279.79
323ff9fd6b4a3edcdf3039e1fb213eb6,9013834.0,2,384.86
32539c368b3b9fa70283a7bce0f23909,20560519.0,2,88.18
325e19085f3017b73be3d9fd98a93301,53933312.0,2,130.1
326489271c23dd3128b4480220e5232a,13378805.0,2,673.8399999999999
3279712e1ea8d52462488b4fb9dd7014,13114697.0,2,204.54000000000002
327a01a6885ecfda06a3d5c50fb515c3,14441359.0,2,180.78
32b3af6c5548b794f1924e7dc83f9e00,7755409.0,2,276.55
32c3312cd5a2dddfdcbd359694cd7ae8,25730042.0,2,255.11
32e93651fbc6d641cffdc40c50d982a3,49155571.0,2,382.51
32ea3bdedab835c3aa6cb68ce66565ef,9611054.0,3,137.16
32fb60e2ce6a1f62eeccbc2d33046072,6238173.0,2,481.25
330fdaa06f93c0c6ffb4af7d79c1ef12,10276596.0,2,107.19
33176de67c05eeed870fd49f234387a0,11665581.0,3,1254.01
33416ee3d4fa56400ec814d7b24bde02,13887505.0,2,249.89999999999998
334293c291f43a6aa85020f8597a171f,32517314.0,2,295.38
334d0235ca6f2f09dd55804a26efe952,11564266.0,2,192.74
336421b86cc4259a58106da261e0e000,45453627.0,2,562.8199999999999
339c527109c4c03e8e09bd4b593dab5f,33277504.0,2,403.99
33aa371b7512b6a9fede4f231e212226,34193041.0,2,303.12
33aca86429de0f71ff7118b93bb09712,26762948.0,2,193.76
33b141e373b4f251b033f9ed33d6974d,14711467.0,2,221.98
33b239671c1c878914ed922a0dacd607,43012632.0,2,115.94
340d924858c395848c127b3e772b6bfd,19888418.0,2,261.25
3442a61b2d5bfd9d605d6943701ad650,17749627.0,2,1214.78
3443f8095ad309eebbdc8caa8b2bf936,42445015.0,2,164.9
345759b8cb3d30586551de1ca6905df0,9154401.0,2,1056.12
345817899c325d8b41c9e88011a8ab43,18735283.0,2,125.66
346534c8088852932d947f4b8fea3959,38715971.0,2,540.8199999999999
346fce1712054d4339be023a27c38f13,20136649.0,2,147.97000000000003
34b0cd95480e55c2a701293a2b9671b3,4343585.0,3,295.57
34fbeb535f3ba8b34bb0f919b0ad36bb,20850856.0,2,95.18
3504bea0c72ad9e945b63f889702d2d4,26100851.0,2,160.19
3511aa3ff5fb9645041bf1875415142d,7023918.0,2,133.31
354004e1432bff6f9008ce0a5afd732a,34732226.0,2,256.57
355ae139c8a163fb77c065a2d1403ed9,45456738.0,2,330.55
3578707d5fbfaaad05a3862a179bf76d,22576567.0,2,211.24
359bacb2b5c52b4287667a7bc6c7bc63,44929019.0,2,580.9
35b45b906d1450b3540dc96692f58583,9607599.0,2,404.14
35c62cb24d4c38a9d121fed1a43b2237,4682925.0,2,118.0
35de25c73544f00e8adde226a4d1bdcc,32939009.0,2,347.38
35e146c985a9cf989c91edb4c0c156fa,55294295.0,2,338.46
35e9d2caa31b87cc3d1ad10d72271140,40037789.0,2,89.99
35ecdf6858edc6427223b64804cf028e,17266289.0,4,603.9
3633902a0addd1ffc74cbc13d96da288,7607901.0,2,230.73000000000002
36445bb429c8bb13c3f8cd6794723647,44841392.0,2,193.66
3648f9e5f51f679ed24deff1f031a093,27158282.0,2,228.35
3660e33bc132658a08c234cc82e6d0cc,24305922.0,2,620.37
367f4686d7112d69feed92b02a1775ed,44579784.0,2,205.5
36be413fe0f4a74eee7b764e758730ed,27646602.0,2,215.56
36cfec707344b75d20e6c7ef583c3b8c,12940499.0,2,136.64
370cd3b09ea745fe047fd11db7430441,27975244.0,2,176.55
3724bfc68569cc4df876284536b8add9,35857712.0,2,647.0699999999999
3725c5b8c1cf5ee69158f66922a862c4,5114308.0,2,170.87
37266d5c6bf5cb0700372d16599a9b21,10517956.0,2,310.05
372b41e8faa2819e0b6346b16cdf402b,7265430.0,2,144.44
374fcbbfcf189ae177b2f955f9e74b3d,12776668.0,2,102.63
37545efd489b0b7c9aa20690f344271d,34102886.0,2,897.68
37669671d35808111ab0d229e546221f,14958185.0,2,275.52
377860a7242c2e503c926b76ab6e0a65,24347711.0,2,103.1
378c06babf08c70f32e748ac24ea33e0,23735651.0,2,88.9
3797de5ad80619a55a3c0a8a034f5ae6,23152554.0,2,661.45
379a5698aeca26ff55abca9bc7fcaa4f,19941570.0,2,204.17000000000002
37cc3e75e39bb11d75a1982ac0d07c17,51846209.0,2,108.48
37d0b647301742b1b17d627e4c10aeae,27296823.0,2,191.9
37d2d1ac62901f9a36cff32ca86c9337,22966354.0,2,181.76
37f2527bb624e379f72a742154fdb762,12275544.0,2,147.7
37f8e7062a53c1a0fca4f59f4c6b1429,31614662.0,2,164.87
382ad79426068e4ba6ed73491d4441cb,43219219.0,2,149.18
3871b0ab0166a2f441fa762f5206cacc,34714597.0,2,333.15000000000003
387b38ebe598313ef56ef3df19b192af,7374549.0,2,85.53999999999999
388661387449408a9ab88ea55c9f1a0f,19550785.0,2,391.28999999999996
38dd3f4e8a4cc5e32dd0a4426a1961fa,35680520.0,2,97.98
38e74ef4e3bcf3019fd22b84649bf90d,40112114.0,2,168.49
39104edef5e46d7b8c61848cc95e6d97,32944718.0,3,126.27
391d6062da3dd65b4de4524f28c478de,4397724.0,2,236.7
394ac4de8f3acb14253c177f0e15bc58,5441335.0,5,745.41
39618678c9395910a7d675df2b0af941,7514132.0,2,314.08000000000004
397b44d5bb99eabf54ea9c2b41ebb905,10534157.0,4,1756.53
3991c84b618da2e02b44ba48aba925d1,21181361.0,2,80.14
399a2a06a7ddefb3b09460ba6a1bcf12,14066147.0,2,81.68
39ae2ab725be4a0db66896735a49dac7,40103820.0,2,125.64
39ce02a045b8e7b0329984df3109957b,33252215.0,2,113.56
39d28c99c5382bfc238c047203595443,28589595.0,2,56.0
39fff7cb5873a7116b02234bd1e6c6dc,14423730.0,2,125.54
3a131e6c88849b1d0b28020c3809ea29,29875707.0,2,198.81
3a2681b8e4c9f2171aaade5d578f2cb7,6058320.0,2,317.12
3a2d236fc85fdf338f179ca0cd725433,38293082.0,2,89.63
3a41ac64aa715256d81e129f02b451bf,8318028.0,2,108.38
3a43af6775cec872d9a3c80707eb3336,14107461.0,2,501.03000000000003
3a4acf4c4c97cc25075d29f8d29f405b,12949361.0,2,506.23
3a502a4d1e63887120fdc3b323224d70,29623545.0,2,153.17000000000002
3a5b0d10ee72cefb504df217532a4e6a,20052497.0,2,201.87
3a73ce6fc3b392e1ca609b5548418c36,23078369.0,2,303.16999999999996
3aa71d539bb760f054b280604391602a,27592783.0,2,157.88
3ae522de6b23a3699ef105d4c4b3b82d,32734244.0,2,82.19
3af90f255e824d1d53b3584a4e89ad58,13830067.0,2,224.68
3b6f5d22fb32e6ac2fbbb944b18cf1bb,38893760.0,2,263.96000000000004
3b80d2592c113d689c05232eb90db0ff,14622289.0,2,263.38
3b92b8617254e581d164b5d213d437a2,24381368.0,2,180.06
3b93b770a314d48d7f698a09cab03370,9041009.0,2,223.10000000000002
3b97119ab53db4ae0144dff13c2ee26b,11525040.0,2,1170.78
3bab949ef05da8e9b3cfd541b6af0ffd,42612335.0,3,746.28
3bcd0ddf751cb9542efe9f6299fad626,8900205.0,2,208.92000000000002
3be412c1321c061d6f85c5e41530ce2d,18067708.0,2,220.59
3bfda42ef722cb59c430e6be0b68628c,39114035.0,2,189.07999999999998
3c166bd80203dfb723ba32f64bedd87b,14014585.0,2,328.4
3c25f47ab68536a1d3d6b29b9c8b7e63,27921394.0,2,117.14
3c3dbbf3d36a7a4587efada79a3166cd,19365957.0,2,223.25
3c555d15cca5369965d1759ad9530a66,13601857.0,2,552.51
3c5e1130694632f44051b23fd86ad9e2,15921580.0,2,573.45
3c884190b71bbb36aab161465ff1d2c7,20967006.0,2,124.78
3cd4207d6ce944798257ac5953640a40,17730235.0,2,174.18
3d4f12dece1264e5d6321f1b7f003336,4663858.0,2,58.39
3d50a44231c2a153219cef76ee3e445d,20504138.0,2,363.26
3d71bc3ae0c9f857ffe17636e0d59aab,42794672.0,2,99.56
3d740e7cbf7e5b18027f204bd01b0be4,37295787.0,2,116.91999999999999
3d75cbf8643a1c15723adb850fb5f928,19677303.0,2,121.55000000000001
3d93772915efa454a89bf52047b0b285,8977499.0,2,355.31
3daa1c97a3155484f70c88b19c90dfb5,7853763.0,2,762.05
3db6e5afa8e8178a29afc729855315e2,28249320.0,3,779.34
3de0c9303f39b7ccfe69ca11aee19cc6,15140893.0,3,725.8
3df4912077693dc7933267da9542825c,21449582.0,2,245.69
3e3d56f9737c010ccb5b67c601a18b53,6765889.0,2,212.63
3e43e6105506432c953e165fb2acf44c,20040819.0,9,1172.66
3e47025034c5a31cff56168ac0519f1f,15727125.0,2,96.43
3e5306add1209e5ba184092dd1587282,24113918.0,3,209.79000000000002
3e5dd5efb71f831fffee3735c9e41e87,21280163.0,2,176.68
3e6658866cc636c1762c080ed56f44e6,18307410.0,2,291.67
3e7bb77746c1489704b3e041860dfb6d,9932722.0,2,154.09
3ea4185126195c34ed9949d8e406d570,7844170.0,3,806.63
3eb7932f075743f0e50b0d9966707e6f,31041628.0,2,139.63
3ec83b54e0afb70def9480cd6b9097f7,20063180.0,2,1544.7599999999998
3edcab192482e9871c17b34cf98c3996,6403787.0,2,254.26999999999998
3f00548d480f59bdac5e1ad8a68dcfe1,23764575.0,2,230.21
3f1ae9854823f7c0a8027bd994b2ce64,17022614.0,2,340.36
3f36fa15a16c4850992aa0f33561906e,43464282.0,2,204.82
3f5534bf8c9378ee05b7dd684cb20e8a,29745808.0,2,146.3
3f6ac9a49767899814866524054ba779,48239062.0,2,186.39
3fc38da1985b9e820504f0ad51abc8d1,24544074.0,2,88.71000000000001
3fdc39171d444e1a1cd4da98ac2e4adb,16314775.0,2,414.94
3fe3e628c6c7a15ae96416826a4c5952,5185710.0,2,390.92999999999995
3ff874206f1d7d1e3ffe12bc9c88c27c,6749611.0,2,122.51
4011b7579e894fa929d2de97b4928f41,19288005.0,2,888.5
4041baa51d9eae8f5955ccd4f02bb044,7501121.0,2,162.76
4046cc9e4828038b58ee191e1f713466,11137993.0,2,227.7
4067ba7df47a2bcb753ae5f7530fc7cc,43652819.0,2,176.21
40730ca1af9742bd0bdbcef270ff4c76,27913810.0,2,179.98
407a6773db6e845737d04a6e27e653b4,34139759.0,2,244.77999999999997
408aee96c75632a92e5079eee61da399,10182474.0,2,419.4
408b1dc1bf28c3245e5eca9097e14b9f,20543823.0,2,107.28
4092bf290aa60e4f2d4a0dcc2f38c954,9860367.0,2,583.77
409379e6e577c89589dade402e6c2522,19858053.0,2,366.99
409fffcdaf4d0eb689458f1df6b2c240,23562636.0,2,406.15
40aa675201863fe2a78cc40c3ab74609,36818425.0,2,63.54
40f4b191d404a10a6039af0b26dd62c7,54765419.0,2,159.14999999999998
410a0462acba9ae869f84450fae8a4ea,12214113.0,2,276.57
4127cb95c20254485869d698037a3dfd,42748880.0,2,160.57999999999998
41348c09a551501117e31f8a4149950c,26678303.0,2,289.11
417021b1b4553c55daa22f17dbf37cdc,17302491.0,2,365.55
4186b96df8197e7b4982a751c1dde3b6,5354015.0,2,55.08
418ee6e3b8f19158d67d5039f19783b9,44911736.0,2,84.22
4191bcfd448dc07138d2951ea4d10008,29801225.0,2,178.01
41b3ab6b1f95cbd2afb361e852a56917,34507768.0,2,131.12
41b4af321ed477242aebe74652fd8219,11046540.0,2,254.23000000000002
41d57ab847e5ccbe403f46b07ee577d6,4386675.0,2,153.12
4220ae19dee604e8c1dddccd4e535502,13727275.0,2,60.82
42398dee8f2098eec5579129cc1a6f5e,27889928.0,2,292.73
423d40b193638955a782839886648464,6113444.0,2,958.13
425634deb94b1080fc7d283f3a644941,31907316.0,2,145.35
4291db0da71914754618cd789aebcd56,6685240.0,2,627.74
429de3d8004cbe46652a0e069fc545e3,22899971.0,2,73.18
42befda568ea0df110b6cec63c233bea,17984750.0,2,382.45
4307ca57b237ef2790e2a99ebcf3c7db,21943602.0,2,354.20000000000005
43255e3df6cda368809baa2fc72872c8,21542713.0,2,127.88
432aa6200ee9673be90863a912dc91dc,18850710.0,2,133.35000000000002
434825743a3426c100c479f571816a81,39429455.0,2,74.5
43714f2590bcb9f935ae68073d6c34f1,23148972.0,2,314.6
4377c22228de511d013c6a7560d58a2d,27583126.0,2,261.14
439624e26bc73309799fd718773bdb8a,27416029.0,2,150.14
43c73f9043398f0dd2163fc5f825e61a,29567134.0,2,243.37
43dce1c46f91f3cd233905d0a8b19153,19449102.0,2,212.66
43f9d5ace80c6d3c5c09544bc2fa8484,26732021.0,2,107.75999999999999
4440347c82849cd13be225a1cafba6ba,19206331.0,2,163.07999999999998
4473c7b8da89833fc08fcd3443faea81,21175641.0,2,49.68
44a22a3351d7f1bb3d337d1be11b41fb,26289676.0,2,118.48
44adda057b51a700d1e287783b02516e,13541747.0,2,659.98
44b49176f1aca9533b67f3eedab0b2de,9785374.0,2,211.63
44b6bbfea26596437062a38c8e6bcec1,44218902.0,2,346.87
44bd7571a7dad968306f7776bd5a5745,20722079.0,2,235.68
44dbd08cc06662e0ca8ac504aac75f18,15366592.0,2,498.5
44e64b7162915525578f601e73e72b16,15292124.0,2,102.16
44ed2c2de63bfe22f6596547584d7372,34218664.0,2,145.31
453c2895f29b6d9a47f8cb48e00b024b,15634141.0,2,160.04
455b49402053f170c64a3ae7fced73d4,20920363.0,2,209.86999999999998
455c17b35969ca198c17f2fc9e8eba1b,19151011.0,3,704.3299999999999
456f6d64ecda1b968375d3a68eabfb5c,8563968.0,2,989.5899999999999
4577881f7a6c10d8eb6bd7f7a82ffa86,7776458.0,2,858.17
459759c02362af7a218dd2fe035b3c07,36916271.0,2,781.19
45ca4053806ecd0f595c633184e0ff61,15710849.0,2,879.86
45cfc55a4d5073c50be858369454fc0e,15496722.0,2,334.34
45df9d71b80f651fcfd26763eebd027a,27666727.0,2,204.0
4644f1b187e390a08b4c66fb16c91364,18598232.0,2,1219.32
46450c74a0d8c5ca9395da1daac6c120,5261022.0,3,9553.02
4658b26bcea972ed0b86a5f8c61718be,11172266.0,2,608.88
4666e7be827bb14bf746a56f740e62c5,44443838.0,2,152.32999999999998
4681829483318507ed55682649de6571,22479891.0,2,742.78
46958f708ade6b6a88b2e5aca1e66de5,35723240.0,2,156.03
46b061196b47dfe9318d38bab6a40ee7,23995618.0,2,196.77
46da36c3df7118852b770394d1ba2be5,6435290.0,2,125.0
46ed126bcf1df6e195dbc63d7c320983,4955160.0,2,260.38
4702945c3b363dd3a5d1cbe913cc95d2,32068428.0,2,105.99
4702ba5faa8283e0f6b6a545cdaf8a9f,6135544.0,2,296.53
4711348768db55c57a67aba080ead566,11393098.0,2,1478.1999999999998
473d9165586cfc6708841d07adf6c020,13330188.0,2,645.98
47544c4d42f988172faedb4b05231671,11770858.0,2,172.23
4754e3b66497719a91b36268ed9c5718,27071254.0,2,881.11
4755e6cf97a25760ab159e0457c84a29,10224758.0,2,200.43
4757b4d81eaab4d270e585126410dc5c,46118564.0,2,91.72
475cab480951109dec3ad6f770167fa5,38299867.0,2,170.89999999999998
475d4eb16efe698064c2966acd62584c,18174532.0,2,140.39
47a71b49f98984efd3c62cb213f977e8,29919088.0,2,146.68
47c1a3033b8b77b3ab6e109eb4d5fdf3,22990492.0,5,944.21
47c89a36acb8a73127ec91d0542289b5,14267376.0,2,148.85
481060b29de0e9b3d7f4b2991cfb0767,13111326.0,2,299.47
4820f42c8203dcad5d2c17cf363048b0,24654583.0,2,318.69
4827d6a02f010b9505e4af04c7fac522,10037109.0,2,100.69999999999999
4837d18df7cb3d4baf1a3959d0244554,6057584.0,2,140.93
483b26e1bf0f4797e5512d8849d90835,35861115.0,2,301.36
485b849ef839f0f401da8bfdc7ac2781,23836300.0,2,173.04
48625b68a29dcfc3aba4b5147e0625aa,21945744.0,2,370.32
487b72af97cd4e1dcdfae25627f3ea8a,27075637.0,2,703.38
4897a3c64a635a703a71dd2d9189bffa,33120691.0,2,419.47
48fd7dec70f2b104a1d5e8c5c639102b,35444206.0,2,166.29000000000002
494e887fef923d79982b3c0e1ab49cdd,6972383.0,2,475.64000000000004
495fe7ae31686381c8145b2936e761dc,6303866.0,2,303.2
4962136f755981b83b03f476e66eea7d,29380598.0,2,208.02
4985c6f86aaf1460d9b6fdc74465a5a5,6585802.0,2,236.7
49afeec74ee36fc6e5582ccd16111a14,28872810.0,2,395.83
49c6b1ee895e59043bcd5e2135f08355,12551707.0,2,220.28
49cee01774f85ef576192e1038cf9cc6,35177877.0,2,225.51
49d1599dd80dedc213037342bbe43fd7,26289567.0,2,118.57
49d602890c664bcee124fa70e94d9fb1,26546987.0,2,73.06
49e6749fd8bf4a9218457eb19a92e200,27319222.0,2,497.84000000000003
49eb3e27a6fc361609658d710948cef7,13663851.0,2,177.74
4a2ef0b951aa7bdda04470d961d5e755,32308215.0,2,170.69
4a433c62dfda8104d295307e855c82a7,18670128.0,2,299.44000000000005
4a6ccb379c9e5062ad3ce2324222fbf3,17540791.0,2,42.47
4a875173bfb6a79bc80ade998b70132e,21928636.0,2,106.81
4ad4d9be004941fb8e0ffd31ddbf1f3c,8068066.0,2,142.6
4b1141303289a23d05776bd25076c2fd,24045348.0,2,210.76
4b384b778ebc0449d0244902bfce7beb,28695334.0,2,187.4
4b979b432abe14a88cd0cde893952677,32656641.0,2,293.36
4b9c1e46a59a75a9af94bc7e355b97a0,15122526.0,2,152.89
4badd97df3e4ad6d64508b5c25d4dca9,16059510.0,2,344.98
4bbaf6f7a10a7e26a8777aa5cb6d5864,18511530.0,3,554.09
4be8154b42b4593fae17f1b2cb375615,22446400.0,2,56.0
4bf3d072dcf303280e82dc697b516c6f,26530056.0,2,115.7
4c112bdeac93a04155c340b65b35c232,43035057.0,2,87.8
4c116f8ddec984371284ab7bc860001a,38796978.0,2,70.18
4c3d123168c78dcca6cde5a7274430a5,42539594.0,2,40.56
4c4b5dc90eb4e33188153ca3e7999f92,16604717.0,2,1189.3400000000001
4c5200f7d135c94fcd304cdd0af9837a,14590175.0,2,642.48
4c5ae17e8984ca0916543b159eac0f2c,36540613.0,2,577.96
4c93744516667ad3b8f1fb645a3116a4,31725965.0,2,565.88
4cba4382020c8e217faee72173ecb0fc,21513815.0,2,125.07
4ce423721c74231c174d0bb22367645a,11258419.0,2,353.42
4ced1b9f8668a9792e5484da6d97b229,31504748.0,2,59.4
4cfa5155cf7cff8eb15e0b12041d058e,6403235.0,2,222.04
4d1fe8b6f5e9ee044a14467c8b2832b6,21788135.0,2,216.04000000000002
4d28234ccc945685ca892f6184032215,13977755.0,2,85.07
4d2a058cead19bc1e7b3580be5893b2b,23136480.0,2,193.27
4d5cbb095f36a674f6f4a852959ad11d,16776807.0,2,80.47
4d7b6c39aa3c7b53acb8058e4094a593,4510281.0,2,502.74
4d98a16aebfef3772cc4d547bcae8761,28842097.0,2,382.59000000000003
4d9e104764077f7dfae917c7cc803212,7418200.0,2,140.35999999999999
